num_of_agents,num_of_items,value_noise_ratio,beta,delta,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
10,4,0.2,0.3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014888899997458793
10,4,0.2,0.3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017111400011344813
10,4,0.2,0.3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01581399999849964
10,4,0.2,0.3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01655459999165032
10,4,0.2,0.3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015197500004433095
10,4,0.2,0.3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014386599999852479
10,4,0.2,0.3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01610370000707917
10,4,0.2,0.5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.032044699997641146
10,4,0.2,0.5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.033032499995897524
10,4,0.2,0.5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.030968499995651655
10,4,0.2,0.5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03040040000632871
10,4,0.2,0.5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.031144900000072084
10,4,0.2,0.5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014983800007030368
10,4,0.2,0.5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014501400000881404
10,4,0.2,0.5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02067660000466276
10,4,0.2,0.5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.026710399994044565
10,4,0.2,0.5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.019820500005153008
10,4,0.2,0.5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015231099998345599
10,4,0.2,0.5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017032900010235608
10,4,0.2,0.5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017566199996508658
10,4,0.2,0.5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01609889999963343
10,4,0.2,0.5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01720210000348743
10,4,0.2,0.5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016337900000507943
10,4,0.2,0.5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.022846399995614775
10,4,0.2,0.5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.023276799998711795
10,4,0.2,0.5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02441990000079386
10,4,0.2,0.5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.023076099998434074
10,4,0.2,0.5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02032389999658335
10,4,0.2,0.5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.021696900003007613
10,4,0.2,0.5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017982500008656643
10,4,0.2,0.5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.018671500001801178
10,4,0.2,0.5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01806879999639932
10,4,0.2,3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.038760900002671406
10,4,0.2,3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03572530001110863
10,4,0.2,3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03463789999659639
10,4,0.2,3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02991209999890998
10,4,0.2,3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03209330000390764
10,4,0.2,3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014906199998222291
10,4,0.2,3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01547470000514295
10,4,0.2,3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016426100002718158
10,4,0.2,3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017158599992399104
10,4,0.2,3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013727899990044534
10,4,0.2,3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015486599993892014
10,4,0.2,3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015635800009476952
10,4,0.2,3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01620740001089871
10,4,0.2,3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015648400003556162
10,4,0.2,3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014474099996732548
10,4,0.2,3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017597500002011657
10,4,0.2,3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.021677700002328493
10,4,0.2,3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017957500007469207
10,4,0.2,3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016215000010561198
10,4,0.2,3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014334899999084882
10,4,0.2,3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014676200007670559
10,4,0.2,3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015328199995565228
10,4,0.2,3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02542830001038965
10,4,0.2,3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01568930000939872
10,4,0.2,3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014718999998876825
10,4,0.2,5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.029352500001550652
10,4,0.2,5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.029448800007230602
10,4,0.2,5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02724550000857562
10,4,0.2,5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03235839999979362
10,4,0.2,5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.028201299995998852
10,4,0.2,5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015002400003140792
10,4,0.2,5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014637300002505071
10,4,0.2,5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016453499993076548
10,4,0.2,5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017085200001019984
10,4,0.2,5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016920000009122305
10,4,0.2,5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013767399999778718
10,4,0.2,5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014073600003030151
10,4,0.2,5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01505100000940729
10,4,0.2,5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014548299994203262
10,4,0.2,5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013365299993893132
10,4,0.2,5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014495200011879206
10,4,0.2,5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014971900003729388
10,4,0.2,5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014413299999432638
10,4,0.2,5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013951600005384535
10,4,0.2,5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013779100001556799
10,4,0.2,5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013988900012918748
10,4,0.2,5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014154700009385124
10,4,0.2,5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014704800007166341
10,4,0.2,5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013919999997597188
10,4,0.2,5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017890500006615184
10,4,0.4,0.001,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.029921099994680844
10,4,0.4,0.001,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02812449999328237
10,4,0.4,0.001,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03242750000208616
10,4,0.4,0.001,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.027171399997314438
10,4,0.4,0.001,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.029491699999198318
10,4,0.4,0.001,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014477399992756546
10,4,0.4,0.001,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013865200002328493
10,4,0.4,0.001,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01562999999441672
10,4,0.4,0.001,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014135899997199886
10,4,0.4,0.001,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013946600010967813
10,4,0.4,0.001,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014648000011220574
10,4,0.4,0.001,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02251500000420492
10,4,0.4,0.001,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01863489999959711
10,4,0.4,0.001,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014097099992795847
10,4,0.4,0.001,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013918600001488812
10,4,0.4,0.001,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014223799997125752
10,4,0.4,0.001,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014503300000797026
10,4,0.4,0.001,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013331299996934831
10,4,0.4,0.001,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014057400010642596
10,4,0.4,0.001,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01430850000178907
10,4,0.4,0.001,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014072799996938556
10,4,0.4,0.001,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014566400001058355
10,4,0.4,0.001,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014794100003200583
10,4,0.4,0.001,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014052399987122044
10,4,0.4,0.001,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01602160000766162
10,4,0.4,0.1,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03083969998988323
10,4,0.4,0.1,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02785139999468811
10,4,0.4,0.1,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.027917699990211986
10,4,0.4,0.1,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02618159999838099
10,4,0.4,0.1,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02602679999836255
10,4,0.4,0.1,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015019599988590926
10,4,0.4,0.1,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01403069999651052
10,4,0.4,0.1,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013537699996959418
10,4,0.4,0.1,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013858500009519048
10,4,0.4,0.1,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014631300000473857
10,4,0.4,0.1,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013794200000120327
10,4,0.4,0.1,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013614599985885434
10,4,0.4,0.1,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015061700003570877
10,4,0.4,0.1,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014750600006664172
10,4,0.4,0.1,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01581340000848286
10,4,0.4,0.1,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.019104199993307702
10,4,0.4,0.1,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02035000000614673
10,4,0.4,0.1,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.020556300005409867
10,4,0.4,0.1,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017041500002960674
10,4,0.4,0.1,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017179500006022863
10,4,0.4,0.1,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01429610000923276
10,4,0.4,0.1,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01379810000071302
10,4,0.4,0.1,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014353499995195307
10,4,0.4,0.1,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015366799998446368
10,4,0.4,0.1,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013361400007852353
10,4,0.4,0.3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02732730000570882
10,4,0.4,0.3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02759320000768639
10,4,0.4,0.3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.027316799998516217
10,4,0.4,0.3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.028098199996748008
10,4,0.4,0.3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.0444640000059735
10,4,0.4,0.3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014670100004877895
10,4,0.4,0.3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016506899992236868
10,4,0.4,0.3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014842300006421283
10,4,0.4,0.3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015575199999148026
10,4,0.4,0.3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017751500010490417
10,4,0.4,0.3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015313700001570396
10,4,0.4,0.3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014757500000996515
10,4,0.4,0.3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01497390000440646
10,4,0.4,0.3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016139300001668744
10,4,0.4,0.3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01566859999729786
10,4,0.4,0.3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016827700004796498
10,4,0.4,0.3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016009200000553392
10,4,0.4,0.3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01513149999664165
10,4,0.4,0.3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016791600006399676
10,4,0.4,0.3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.018065399999613874
10,4,0.4,0.3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01799629999732133
10,4,0.4,0.3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01616739999735728
10,4,0.4,0.3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017150700005004182
10,4,0.4,0.3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016568299994105473
10,4,0.4,0.3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016731800002162345
10,4,0.4,0.5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03192090000084136
10,4,0.4,0.5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.027964799999608658
10,4,0.4,0.5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03190810000523925
10,4,0.4,0.5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.028232399999978952
10,4,0.4,0.5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.027018200009479187
10,4,0.4,0.5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014553400003933348
10,4,0.4,0.5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013696500012883916
10,4,0.4,0.5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014434800003073178
10,4,0.4,0.5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015171599996392615
10,4,0.4,0.5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013500800007022917
10,4,0.4,0.5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014575300010619685
10,4,0.4,0.5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014742800005478784
10,4,0.4,0.5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014406900008907542
10,4,0.4,0.5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.012522399993031286
10,4,0.4,0.5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.013917200005380437
10,4,0.4,0.5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014358200001879595
10,4,0.4,0.5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015459400005056523
10,4,0.4,0.5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015451400002348237
10,4,0.4,0.5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017014299999573268
10,4,0.4,0.5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015497899992624298
10,4,0.4,0.5,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017373299997416325
10,4,0.4,0.5,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017887000009068288
10,4,0.4,0.5,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.028579100006027147
10,4,0.4,0.5,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02543819999846164
10,4,0.4,0.5,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.023788400008925237
10,4,0.4,3,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.040266399999381974
10,4,0.4,3,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03758039999229368
10,4,0.4,3,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.036380999998073094
10,4,0.4,3,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.031468400004087016
10,4,0.4,3,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.032676000002538785
10,4,0.4,3,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016403100002207793
10,4,0.4,3,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015747299999929965
10,4,0.4,3,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.014553300003171898
10,4,0.4,3,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01631610000913497
10,4,0.4,3,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01584720000391826
10,4,0.4,3,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01587610000569839
10,4,0.4,3,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015771899998071603
10,4,0.4,3,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01797630000510253
10,4,0.4,3,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01731599999766331
10,4,0.4,3,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01977140000963118
10,4,0.4,3,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.018377899992628954
10,4,0.4,3,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01845800000592135
10,4,0.4,3,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02074529998935759
10,4,0.4,3,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.018663499999092892
10,4,0.4,3,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017703400008031167
10,4,0.4,3,{0.9},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017260399996303022
10,4,0.4,3,{0.9},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.01690460000827443
10,4,0.4,3,{0.9},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.016591500010690652
10,4,0.4,3,{0.9},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017697000002954155
10,4,0.4,3,{0.9},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.017854999998235144
10,4,0.4,5,{0.001},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03854429999773856
10,4,0.4,5,{0.001},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.0362779999995837
10,4,0.4,5,{0.001},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.030515499995090067
10,4,0.4,5,{0.001},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03251589999126736
10,4,0.4,5,{0.001},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.03582589999132324
10,4,0.4,5,{0.34},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015579700004309416
10,4,0.4,5,{0.34},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.019182200005161576
10,4,0.4,5,{0.34},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.015830399992410094
10,4,0.4,5,{0.34},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.027606400006334297
10,4,0.4,5,{0.34},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.023782400006894022
10,4,0.4,5,{0.5},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02181649999693036
10,4,0.4,5,{0.5},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02448329998878762
10,4,0.4,5,{0.5},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.020220000005792826
10,4,0.4,5,{0.5},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.019797500004642643
10,4,0.4,5,{0.5},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02206169998680707
10,4,0.4,5,{0.8},tabu_search,0,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.018202599996584468
10,4,0.4,5,{0.8},tabu_search,1,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02120479999575764
10,4,0.4,5,{0.8},tabu_search,2,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.023507199992309324
10,4,0.4,5,{0.8},tabu_search,3,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.02021789998980239
10,4,0.4,5,{0.8},tabu_search,4,100.0,100.0,0.0,0.0,2,2.0,10,10,10,0.022250900001381524
