num_of_agents,num_of_items,value_noise_ratio,beta,delta,use_threads,algorithm,random_seed,utilitarian_value,egalitarian_value,max_envy,mean_envy,max_deficit,mean_deficit,num_with_top_1,num_with_top_2,num_with_top_3,runtime
27,8,0.0,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.17365040000004228
27,8,0.0,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.22449649999907706
27,8,0.0,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.17689099999552127
27,8,0.0,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18703190000087488
27,8,0.0,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18084380000072997
27,8,0.2,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18824029999086633
27,8,0.2,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.19307550000667106
27,8,0.2,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.24333299999125302
27,8,0.2,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2752374999981839
27,8,0.2,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.1913012000004528
27,8,0.2,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.20187270001042634
27,8,0.2,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.17590349999954924
27,8,0.2,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2904336999927182
27,8,0.2,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2168004999984987
27,8,0.2,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2124781000020448
27,8,0.4,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2020735000114655
27,8,0.4,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.21991449999040924
27,8,0.4,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.23439359999611042
27,8,0.4,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2546813000080874
27,8,0.4,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.20929689999320544
27,8,0.4,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.19116820000635926
27,8,0.4,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18985139999131206
27,8,0.4,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.19021699999575503
27,8,0.4,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.1967748000024585
27,8,0.4,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.26580870000179857
27,8,0.8,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2051824999944074
27,8,0.8,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.1945203999930527
27,8,0.8,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.20301050000125542
27,8,0.8,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18151129999023397
27,8,0.8,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.19935150000674184
27,8,0.8,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.23738089999824297
27,8,0.8,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.20021059999999125
27,8,0.8,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.20443560001149308
27,8,0.8,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18954340000345837
27,8,0.8,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2018402999965474
27,8,1.0,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18531070000608452
27,8,1.0,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18690739999874495
27,8,1.0,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.24095569999190047
27,8,1.0,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.24765419999312144
27,8,1.0,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.20469499999308027
27,8,1.0,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18681059998925775
27,8,1.0,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18867679999675602
27,8,1.0,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.18301910000445787
27,8,1.0,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.2264527000079397
27,8,1.0,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,27,27,27,0.17443810000258964
28,8,0.0,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.1949322000000393
28,8,0.0,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21649849999812432
28,8,0.0,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21060330000182148
28,8,0.0,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21176469999772962
28,8,0.0,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2523196999973152
28,8,0.0,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.22119529999326915
28,8,0.0,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.22695300000486895
28,8,0.0,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2145204999978887
28,8,0.0,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2101645000075223
28,8,0.0,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.25317359999462496
28,8,0.2,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21691350000037346
28,8,0.2,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20732600000337698
28,8,0.2,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.22678299999097362
28,8,0.2,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21071719999599736
28,8,0.2,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20650019998720381
28,8,0.2,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2637232999986736
28,8,0.2,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20281529999920167
28,8,0.2,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20166360000439454
28,8,0.2,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.22900120000122115
28,8,0.2,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.22338750000926666
28,8,0.4,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2519884999928763
28,8,0.4,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20577099999354687
28,8,0.4,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20312310000008438
28,8,0.4,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2115060999931302
28,8,0.4,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20675269998901058
28,8,0.4,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21484729999792762
28,8,0.4,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2716415000031702
28,8,0.4,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2118144999985816
28,8,0.4,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2097500000090804
28,8,0.4,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20786090000183322
28,8,0.8,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20785970000724774
28,8,0.8,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2435822000115877
28,8,0.8,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2027319000044372
28,8,0.8,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.19691950001288205
28,8,0.8,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2269244999915827
28,8,0.8,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2135271000006469
28,8,0.8,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21364049999101553
28,8,0.8,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.24642720000701956
28,8,0.8,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2004692999908002
28,8,0.8,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20148680001148023
28,8,1.0,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.19947120000142604
28,8,1.0,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20518319999973755
28,8,1.0,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.21428529999684542
28,8,1.0,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2595000000001164
28,8,1.0,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20197120000375435
28,8,1.0,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20380350000050385
28,8,1.0,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20179090001329314
28,8,1.0,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20704760000808164
28,8,1.0,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.20134450000477955
28,8,1.0,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,28,28,28,0.2495342000038363
29,8,0.0,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2301556000020355
29,8,0.0,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21913840000343043
29,8,0.0,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.20862689999921713
29,8,0.0,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.20573119999608025
29,8,0.0,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.25116900001012255
29,8,0.0,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2062246999994386
29,8,0.0,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2042139999975916
29,8,0.0,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21027460000186693
29,8,0.0,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.20167969999602064
29,8,0.0,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2847796999994898
29,8,0.2,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2125028000009479
29,8,0.2,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.20591910000075586
29,8,0.2,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.20609770000737626
29,8,0.2,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2161846999952104
29,8,0.2,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2578816999885021
29,8,0.2,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2291358000074979
29,8,0.2,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.22075870000116993
29,8,0.2,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21396169999206904
29,8,0.2,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21834790000866633
29,8,0.2,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2079026999999769
29,8,0.4,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.25215480000770185
29,8,0.4,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.23994320000929292
29,8,0.4,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.22020290000364184
29,8,0.4,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2152802999917185
29,8,0.4,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21857830000226386
29,8,0.4,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.26997549999214243
29,8,0.4,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.241501700002118
29,8,0.4,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2172188999975333
29,8,0.4,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2210826999944402
29,8,0.4,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2361698000022443
29,8,0.8,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.26979420000861865
29,8,0.8,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21343849999539088
29,8,0.8,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.22818049999477807
29,8,0.8,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.22194319999834988
29,8,0.8,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21287439999287017
29,8,0.8,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.26203589999931864
29,8,0.8,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.20883590000448748
29,8,0.8,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.213849299994763
29,8,0.8,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2320878000027733
29,8,0.8,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.22727950000262354
29,8,1.0,0.001,{0.34},False,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.27551690000109375
29,8,1.0,0.001,{0.34},False,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21640920000209007
29,8,1.0,0.001,{0.34},False,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21250749999308027
29,8,1.0,0.001,{0.34},False,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21411209998768754
29,8,1.0,0.001,{0.34},False,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21539990000019316
29,8,1.0,0.001,{0.34},True,tabu_search,0,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.21320070000365376
29,8,1.0,0.001,{0.34},True,tabu_search,1,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2640823999972781
29,8,1.0,0.001,{0.34},True,tabu_search,2,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.252662999992026
29,8,1.0,0.001,{0.34},True,tabu_search,3,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.24899900000309572
29,8,1.0,0.001,{0.34},True,tabu_search,4,100.0,100.0,0.0,0.0,0,0.0,29,29,29,0.2631109999929322
